Abbrev,CountryName,ElementName,Year,Evenness
China,China,Protein,1981,0.63004101
Colombia,Colombia,Protein,1981,0.755624948
Comoros,Comoros,Protein,1981,0.73473221
Congo,Congo,Protein,1981,0.717757325
Costa Rica,Costa Rica,Protein,1981,0.696190916
C“te d'Ivoire,Ivory Coast,Protein,1981,0.725322565
Cuba,Cuba,Protein,1981,0.56793638
Cyprus,Cyprus,Protein,1981,0.563116714
Czechoslovakia,Czech.,Protein,1981,0.493633351
Democratic People's Republic of Korea,North Korea,Protein,1981,0.713410122
Denmark,Denmark,Protein,1981,0.671901949
Djibouti,Djibouti,Protein,1981,0.617614045
Dominica,Dominica,Protein,1981,0.619856494
Dominican Republic,Dom. Rep.,Protein,1981,0.658671623
Ecuador,Ecuador,Protein,1981,0.748192086
Egypt,Egypt,Protein,1981,0.508236857
El Salvador,El Salvador,Protein,1981,0.556764137
Ethiopia PDR,Ethiopia,Protein,1981,0.74184247
Fiji,Fiji,Protein,1981,0.600884022
Finland,Finland,Protein,1981,0.615118411
France,France,Protein,1981,0.498622704
French Polynesia,Frch. Polyn.,Protein,1981,0.56253405
Gabon,Gabon,Protein,1981,0.784074982
Gambia,Gambia,Protein,1981,0.706336454
Germany,Germany,Protein,1981,0.62017505
Ghana,Ghana,Protein,1981,0.88551663
Greece,Greece,Protein,1981,0.532171848
Grenada,Grenada,Protein,1981,0.627968848
Guatemala,Guatemala,Protein,1981,0.489632219
Guinea,Guinea,Protein,1981,0.750765174
Guinea-Bissau,Guinea-Biss.,Protein,1981,0.733028039
Guyana,Guyana,Protein,1981,0.515911888
Haiti,Haiti,Protein,1981,0.79823947
Honduras,Honduras,Protein,1981,0.499390386
Hungary,Hungary,Protein,1981,0.418378809
Iceland,Iceland,Protein,1981,0.566006526
India,India,Protein,1981,0.664061357
Indonesia,Indonesia,Protein,1981,0.514592335
Iran (Islamic Republic of),Iran,Protein,1981,0.432955531
Ireland,Ireland,Protein,1981,0.525765053
Israel,Israel,Protein,1981,0.517440959
Italy,Italy,Protein,1981,0.424451636
Jamaica,Jamaica,Protein,1981,0.604700308
Japan,Japan,Protein,1981,0.584052333
Jordan,Jordan,Protein,1981,0.370907097
Kenya,Kenya,Protein,1981,0.532832679
Kiribati,Kiribati,Protein,1981,0.743125676
Kuwait,Kuwait,Protein,1981,0.629062851
Lao People's Democratic Republic,Laos,Protein,1981,0.346654237
Lebanon,Lebanon,Protein,1981,0.549127626
Lesotho,Lesotho,Protein,1981,0.571862457
Liberia,Liberia,Protein,1981,0.465886132
Libya,Libya,Protein,1981,0.531575828
Madagascar,Madagascar,Protein,1981,0.526065502
Malawi,Malawi,Protein,1981,0.51358426
Malaysia,Malaysia,Protein,1981,0.514564228
Maldives,Maldives,Protein,1981,0.748670084
Mali,Mali,Protein,1981,0.717627083
Malta,Malta,Protein,1981,0.409148943
Mauritania,Mauritania,Protein,1981,0.697235678
Mauritius,Mauritius,Protein,1981,0.530915384
Mexico,Mexico,Protein,1981,0.508991921
Mongolia,Mongolia,Protein,1981,0.320743084
Morocco,Morocco,Protein,1981,0.441828385
Mozambique,Mozambique,Protein,1981,0.724246657
Myanmar,Myanmar,Protein,1981,0.326720445
Namibia,Namibia,Protein,1981,0.88031408
Nepal,Nepal,Protein,1981,0.655347068
Netherlands,Netherlands,Protein,1981,0.562716569
New Caledonia,New Caledon.,Protein,1981,0.592389701
New Zealand,New Zealand,Protein,1981,0.551181043
Nicaragua,Nicaragua,Protein,1981,0.623795919
Niger,Niger,Protein,1981,0.583970194
Nigeria,Nigeria,Protein,1981,0.787037297
Norway,Norway,Protein,1981,0.536116878
Pakistan,Pakistan,Protein,1981,0.477796103
Panama,Panama,Protein,1981,0.652182894
Paraguay,Paraguay,Protein,1981,0.754875362
Peru,Peru,Protein,1981,0.705276822
Philippines,Philippines,Protein,1981,0.584812923
Poland,Poland,Protein,1981,0.545242802
Portugal,Portugal,Protein,1981,0.611245674
Republic of Korea,South Korea,Protein,1981,0.589196632
Romania,Romania,Protein,1981,0.507667589
Rwanda,Rwanda,Protein,1981,0.712752116
Saint Kitts and Nevis,St. Kitts,Protein,1981,0.651506404
Saint Lucia,Saint Lucia,Protein,1981,0.602571086
Saint Vincent and the Grenadines,St. Vincent,Protein,1981,0.514058642
Samoa,Samoa,Protein,1981,0.663041032
Sao Tome and Principe,Sao Tome,Protein,1981,0.780614656
Saudi Arabia,Saudi Arabia,Protein,1981,0.557462693
Senegal,Senegal,Protein,1981,0.668697451
Seychelles,Seychelles,Protein,1981,0.597097802
Sierra Leone,Sierra Leone,Protein,1981,0.565379879
Solomon Islands,Solomon Isl.,Protein,1981,0.805918153
South Africa,South Africa,Protein,1981,0.47077119
Spain,Spain,Protein,1981,0.596716017
Sri Lanka,Sri Lanka,Protein,1981,0.572725938
Sudan (former),Sudan,Protein,1981,0.553368971
Suriname,Suriname,Protein,1981,0.556557774
Swaziland,Swaziland,Protein,1981,0.576981372
Sweden,Sweden,Protein,1981,0.622140263
Switzerland,Switzerland,Protein,1981,0.585822565
Syrian Arab Republic,Syria,Protein,1981,0.479778023
Thailand,Thailand,Protein,1981,0.450784304
Timor-Leste,Timor-Leste,Protein,1981,0.738875536
Togo,Togo,Protein,1981,0.790284677
Trinidad and Tobago,Trin. & Tob.,Protein,1981,0.609830141
Tunisia,Tunisia,Protein,1981,0.369218403
Turkey,Turkey,Protein,1981,0.426375933
Uganda,Uganda,Protein,1981,0.818305532
United Arab Emirates,Un. Arab Em.,Protein,1981,0.678111869
United Kingdom,UK,Protein,1981,0.561303095
United Republic of Tanzania,Tanzania,Protein,1981,0.701813292
United States of America,USA,Protein,1981,0.629745134
Uruguay,Uruguay,Protein,1981,0.548293777
USSR,USSR,Protein,1981,0.475873195
Vanuatu,Vanuatu,Protein,1981,0.76288248
Venezuela (Bolivarian Republic of),Venezuela,Protein,1981,0.638664112
Viet Nam,Vietnam,Protein,1981,0.447357673
Yemen,Yemen,Protein,1981,0.57059035
Yugoslav SFR,Yugoslavia,Protein,1981,0.407850858
Zambia,Zambia,Protein,1981,0.349209659
Zimbabwe,Zimbabwe,Protein,1981,0.523158503
Albania,Albania,Protein,1982,0.449145859
Algeria,Algeria,Protein,1982,0.341282612
Angola,Angola,Protein,1982,0.711124497
Antigua and Barbuda,Ant. & Barb.,Protein,1982,0.61872391
Argentina,Argentina,Protein,1982,0.474634483
Australia,Australia,Protein,1982,0.534320033
Austria,Austria,Protein,1982,0.639172269
Bahamas,Bahamas,Protein,1982,0.708014388
Bangladesh,Bangladesh,Protein,1982,0.39413497
Barbados,Barbados,Protein,1982,0.66664648
Belgium-Luxembourg,Belg-Lux,Protein,1982,0.579412364
Belize,Belize,Protein,1982,0.681972684
Benin,Benin,Protein,1982,0.737141625
Bermuda,Bermuda,Protein,1982,0.710630638
Bolivia (Plurinational State of),Bolivia,Protein,1982,0.707621823
Botswana,Botswana,Protein,1982,0.628961148
Brazil,Brazil,Protein,1982,0.65748076
Brunei Darussalam,Brunei Dar.,Protein,1982,0.630923837
Bulgaria,Bulgaria,Protein,1982,0.381346509
Burkina Faso,Burkina Faso,Protein,1982,0.639880715
Burundi,Burundi,Protein,1982,0.5697989
Cambodia,Cambodia,Protein,1982,0.348271796
Cameroon,Cameroon,Protein,1982,0.812192942
Canada,Canada,Protein,1982,0.640095462
Cape Verde,Cape Verde,Protein,1982,0.563112143
Central African Republic,C. Af. Rep,Protein,1982,0.844644207
Chad,Chad,Protein,1982,0.766590045
Chile,Chile,Protein,1982,0.483646695
China,China,Protein,1982,0.619000049
Colombia,Colombia,Protein,1982,0.745833561
Comoros,Comoros,Protein,1982,0.734607408
Congo,Congo,Protein,1982,0.725971405
Costa Rica,Costa Rica,Protein,1982,0.698311071
C“te d'Ivoire,Ivory Coast,Protein,1982,0.720084549
Cuba,Cuba,Protein,1982,0.563794801
Cyprus,Cyprus,Protein,1982,0.566556575
Czechoslovakia,Czech.,Protein,1982,0.497003538
Democratic People's Republic of Korea,North Korea,Protein,1982,0.729444785
Denmark,Denmark,Protein,1982,0.662444096
Djibouti,Djibouti,Protein,1982,0.595470877
Dominica,Dominica,Protein,1982,0.62163562
Dominican Republic,Dom. Rep.,Protein,1982,0.661546238
Ecuador,Ecuador,Protein,1982,0.75568921
Egypt,Egypt,Protein,1982,0.513863906
El Salvador,El Salvador,Protein,1982,0.54911736
Ethiopia PDR,Ethiopia,Protein,1982,0.748432647
Fiji,Fiji,Protein,1982,0.602917529
Finland,Finland,Protein,1982,0.610932685
France,France,Protein,1982,0.540426333
French Polynesia,Frch. Polyn.,Protein,1982,0.55770136
Gabon,Gabon,Protein,1982,0.784023476
Gambia,Gambia,Protein,1982,0.720918717
Germany,Germany,Protein,1982,0.629520855
Ghana,Ghana,Protein,1982,0.891017828
Greece,Greece,Protein,1982,0.522251356
Grenada,Grenada,Protein,1982,0.649653997
Guatemala,Guatemala,Protein,1982,0.457332488
Guinea,Guinea,Protein,1982,0.746139962
Guinea-Bissau,Guinea-Biss.,Protein,1982,0.744848159
Guyana,Guyana,Protein,1982,0.453524551
Haiti,Haiti,Protein,1982,0.803816651
Honduras,Honduras,Protein,1982,0.494792532
Hungary,Hungary,Protein,1982,0.413003313
Iceland,Iceland,Protein,1982,0.55259823
India,India,Protein,1982,0.655164924
Indonesia,Indonesia,Protein,1982,0.496126978
Iran (Islamic Republic of),Iran,Protein,1982,0.429749273
Ireland,Ireland,Protein,1982,0.522610183
Israel,Israel,Protein,1982,0.534501216
Italy,Italy,Protein,1982,0.458165813
Jamaica,Jamaica,Protein,1982,0.582982225
Japan,Japan,Protein,1982,0.586101767
Jordan,Jordan,Protein,1982,0.387642479
Kenya,Kenya,Protein,1982,0.526659045
Kiribati,Kiribati,Protein,1982,0.748807151
Kuwait,Kuwait,Protein,1982,0.638612196
Lao People's Democratic Republic,Laos,Protein,1982,0.331083759
Lebanon,Lebanon,Protein,1982,0.542021179
Lesotho,Lesotho,Protein,1982,0.546832516
Liberia,Liberia,Protein,1982,0.460845285
Libya,Libya,Protein,1982,0.529504124
Madagascar,Madagascar,Protein,1982,0.516867638
Malawi,Malawi,Protein,1982,0.525821261
Malaysia,Malaysia,Protein,1982,0.524949991
Maldives,Maldives,Protein,1982,0.749216445
Mali,Mali,Protein,1982,0.699186614
Malta,Malta,Protein,1982,0.402490774
Mauritania,Mauritania,Protein,1982,0.718421644
Mauritius,Mauritius,Protein,1982,0.514660804
Mexico,Mexico,Protein,1982,0.533613656
Mongolia,Mongolia,Protein,1982,0.316006512
Morocco,Morocco,Protein,1982,0.435548686
Mozambique,Mozambique,Protein,1982,0.740112268
Myanmar,Myanmar,Protein,1982,0.359586637
Namibia,Namibia,Protein,1982,0.88316384
Nepal,Nepal,Protein,1982,0.666421309
Netherlands,Netherlands,Protein,1982,0.580648754
New Caledonia,New Caledon.,Protein,1982,0.585629958
New Zealand,New Zealand,Protein,1982,0.582940194
Nicaragua,Nicaragua,Protein,1982,0.655661266
Niger,Niger,Protein,1982,0.584485208
Nigeria,Nigeria,Protein,1982,0.786191948
Norway,Norway,Protein,1982,0.585918684
Pakistan,Pakistan,Protein,1982,0.490312301
Panama,Panama,Protein,1982,0.673777416
Paraguay,Paraguay,Protein,1982,0.774453796
Peru,Peru,Protein,1982,0.698913237
Philippines,Philippines,Protein,1982,0.587500907
Poland,Poland,Protein,1982,0.531368359
Portugal,Portugal,Protein,1982,0.621547943
Republic of Korea,South Korea,Protein,1982,0.594988384
Romania,Romania,Protein,1982,0.547416945
Rwanda,Rwanda,Protein,1982,0.724346354
Saint Kitts and Nevis,St. Kitts,Protein,1982,0.633695704
Saint Lucia,Saint Lucia,Protein,1982,0.594289798
Saint Vincent and the Grenadines,St. Vincent,Protein,1982,0.563848316
Samoa,Samoa,Protein,1982,0.671048719
Sao Tome and Principe,Sao Tome,Protein,1982,0.81333843
Saudi Arabia,Saudi Arabia,Protein,1982,0.57773162
Senegal,Senegal,Protein,1982,0.643541839
Seychelles,Seychelles,Protein,1982,0.580661771
Sierra Leone,Sierra Leone,Protein,1982,0.58388161
Solomon Islands,Solomon Isl.,Protein,1982,0.804840388
South Africa,South Africa,Protein,1982,0.460694218
Spain,Spain,Protein,1982,0.57647378
Sri Lanka,Sri Lanka,Protein,1982,0.546796719
Sudan (former),Sudan,Protein,1982,0.573488264
Suriname,Suriname,Protein,1982,0.564979471
Swaziland,Swaziland,Protein,1982,0.546819272
Sweden,Sweden,Protein,1982,0.617103622
Switzerland,Switzerland,Protein,1982,0.589552582
Syrian Arab Republic,Syria,Protein,1982,0.474889498
Thailand,Thailand,Protein,1982,0.444653325
Timor-Leste,Timor-Leste,Protein,1982,0.729891794
Togo,Togo,Protein,1982,0.787169772
Trinidad and Tobago,Trin. & Tob.,Protein,1982,0.621247971
Tunisia,Tunisia,Protein,1982,0.357503979
Turkey,Turkey,Protein,1982,0.426192271
Uganda,Uganda,Protein,1982,0.830220779
United Arab Emirates,Un. Arab Em.,Protein,1982,0.690102325
United Kingdom,UK,Protein,1982,0.584425255
United Republic of Tanzania,Tanzania,Protein,1982,0.745238076
United States of America,USA,Protein,1982,0.617327074
Uruguay,Uruguay,Protein,1982,0.54445966
USSR,USSR,Protein,1982,0.477164968
Vanuatu,Vanuatu,Protein,1982,0.768337935
Venezuela (Bolivarian Republic of),Venezuela,Protein,1982,0.65364969
Viet Nam,Vietnam,Protein,1982,0.39094867
Yemen,Yemen,Protein,1982,0.566345964
Yugoslav SFR,Yugoslavia,Protein,1982,0.40557126
Zambia,Zambia,Protein,1982,0.360728742
Zimbabwe,Zimbabwe,Protein,1982,0.501588722
Albania,Albania,Protein,1983,0.420870147
Algeria,Algeria,Protein,1983,0.354312535
Angola,Angola,Protein,1983,0.707724323
Antigua and Barbuda,Ant. & Barb.,Protein,1983,0.61871537
Argentina,Argentina,Protein,1983,0.473916389
Australia,Australia,Protein,1983,0.528463587
Austria,Austria,Protein,1983,0.636415478
Bahamas,Bahamas,Protein,1983,0.700540422
Bangladesh,Bangladesh,Protein,1983,0.408338716
Barbados,Barbados,Protein,1983,0.636574003
Belgium-Luxembourg,Belg-Lux,Protein,1983,0.558037733
Belize,Belize,Protein,1983,0.656026238
Benin,Benin,Protein,1983,0.753727902
Bermuda,Bermuda,Protein,1983,0.704436821
Bolivia (Plurinational State of),Bolivia,Protein,1983,0.659729677
Botswana,Botswana,Protein,1983,0.619413618
Brazil,Brazil,Protein,1983,0.639332433
Brunei Darussalam,Brunei Dar.,Protein,1983,0.636961316
Bulgaria,Bulgaria,Protein,1983,0.38055303
Burkina Faso,Burkina Faso,Protein,1983,0.640609322
Burundi,Burundi,Protein,1983,0.567792873
Cambodia,Cambodia,Protein,1983,0.332248771
Cameroon,Cameroon,Protein,1983,0.799309815
Canada,Canada,Protein,1983,0.618557026
Cape Verde,Cape Verde,Protein,1983,0.547144456
Central African Republic,C. Af. Rep,Protein,1983,0.846174176
Chad,Chad,Protein,1983,0.759211621
Chile,Chile,Protein,1983,0.47211634
China,China,Protein,1983,0.601458401
Colombia,Colombia,Protein,1983,0.747509696
Comoros,Comoros,Protein,1983,0.73050707
Congo,Congo,Protein,1983,0.733656739
Costa Rica,Costa Rica,Protein,1983,0.693389741
C“te d'Ivoire,Ivory Coast,Protein,1983,0.711087691
Cuba,Cuba,Protein,1983,0.559427959
Cyprus,Cyprus,Protein,1983,0.567619274
Czechoslovakia,Czech.,Protein,1983,0.498893732
Democratic People's Republic of Korea,North Korea,Protein,1983,0.724781024
Denmark,Denmark,Protein,1983,0.665431754
Djibouti,Djibouti,Protein,1983,0.636815154
Dominica,Dominica,Protein,1983,0.592283537
Dominican Republic,Dom. Rep.,Protein,1983,0.658965721
Ecuador,Ecuador,Protein,1983,0.737962808
Egypt,Egypt,Protein,1983,0.515136932
El Salvador,El Salvador,Protein,1983,0.552001785
Ethiopia PDR,Ethiopia,Protein,1983,0.730996135
Fiji,Fiji,Protein,1983,0.618242429
Finland,Finland,Protein,1983,0.623632185
France,France,Protein,1983,0.544794605
French Polynesia,Frch. Polyn.,Protein,1983,0.550420886
Gabon,Gabon,Protein,1983,0.776145774
Gambia,Gambia,Protein,1983,0.722795609
Germany,Germany,Protein,1983,0.630378609
Ghana,Ghana,Protein,1983,0.875933509
Greece,Greece,Protein,1983,0.520236443
Grenada,Grenada,Protein,1983,0.648728819
Guatemala,Guatemala,Protein,1983,0.469259913
Guinea,Guinea,Protein,1983,0.738381465
Guinea-Bissau,Guinea-Biss.,Protein,1983,0.691764662
Guyana,Guyana,Protein,1983,0.396788146
Haiti,Haiti,Protein,1983,0.796480609
Honduras,Honduras,Protein,1983,0.507077243
Hungary,Hungary,Protein,1983,0.41967917
Iceland,Iceland,Protein,1983,0.549593627
India,India,Protein,1983,0.645890322
Indonesia,Indonesia,Protein,1983,0.525282368
Iran (Islamic Republic of),Iran,Protein,1983,0.419740131
Ireland,Ireland,Protein,1983,0.515556072
Israel,Israel,Protein,1983,0.535229284
Italy,Italy,Protein,1983,0.463021412
Jamaica,Jamaica,Protein,1983,0.593766834
Japan,Japan,Protein,1983,0.587160681
Jordan,Jordan,Protein,1983,0.38485111
Kenya,Kenya,Protein,1983,0.552627131
Kiribati,Kiribati,Protein,1983,0.745165443
Kuwait,Kuwait,Protein,1983,0.624045426
Lao People's Democratic Republic,Laos,Protein,1983,0.330803773
Lebanon,Lebanon,Protein,1983,0.542632088
Lesotho,Lesotho,Protein,1983,0.581978198
Liberia,Liberia,Protein,1983,0.491011519
Libya,Libya,Protein,1983,0.526474338
Madagascar,Madagascar,Protein,1983,0.489065279
Malawi,Malawi,Protein,1983,0.465543635
Malaysia,Malaysia,Protein,1983,0.557773418
Maldives,Maldives,Protein,1983,0.756404335
Mali,Mali,Protein,1983,0.677124978
Malta,Malta,Protein,1983,0.415619737
Mauritania,Mauritania,Protein,1983,0.638290143
Mauritius,Mauritius,Protein,1983,0.543601435
Mexico,Mexico,Protein,1983,0.510063766
Mongolia,Mongolia,Protein,1983,0.336770806
Morocco,Morocco,Protein,1983,0.449067792
Mozambique,Mozambique,Protein,1983,0.742823221
Myanmar,Myanmar,Protein,1983,0.406922283
Namibia,Namibia,Protein,1983,0.88172829
Nepal,Nepal,Protein,1983,0.647420687
Netherlands,Netherlands,Protein,1983,0.572341809
New Caledonia,New Caledon.,Protein,1983,0.589717328
New Zealand,New Zealand,Protein,1983,0.58548274
Nicaragua,Nicaragua,Protein,1983,0.64404605
Niger,Niger,Protein,1983,0.576290271
Nigeria,Nigeria,Protein,1983,0.777062598
Norway,Norway,Protein,1983,0.545970436
Pakistan,Pakistan,Protein,1983,0.484432282
Panama,Panama,Protein,1983,0.645807257
Paraguay,Paraguay,Protein,1983,0.769630931
Peru,Peru,Protein,1983,0.678751944
Philippines,Philippines,Protein,1983,0.596324222
Poland,Poland,Protein,1983,0.567661941
Portugal,Portugal,Protein,1983,0.594676981
Republic of Korea,South Korea,Protein,1983,0.592543915
Romania,Romania,Protein,1983,0.549541455
Rwanda,Rwanda,Protein,1983,0.700458369
Saint Kitts and Nevis,St. Kitts,Protein,1983,0.679468279
Saint Lucia,Saint Lucia,Protein,1983,0.573710184
Saint Vincent and the Grenadines,St. Vincent,Protein,1983,0.585095267
Samoa,Samoa,Protein,1983,0.64200468
Sao Tome and Principe,Sao Tome,Protein,1983,0.76243655
Saudi Arabia,Saudi Arabia,Protein,1983,0.583088601
Senegal,Senegal,Protein,1983,0.631598829
Seychelles,Seychelles,Protein,1983,0.634933775
Sierra Leone,Sierra Leone,Protein,1983,0.571332054
Solomon Islands,Solomon Isl.,Protein,1983,0.804192912
South Africa,South Africa,Protein,1983,0.458024831
Spain,Spain,Protein,1983,0.576163804
Sri Lanka,Sri Lanka,Protein,1983,0.558329489
Sudan (former),Sudan,Protein,1983,0.543190367
Suriname,Suriname,Protein,1983,0.536008404
Swaziland,Swaziland,Protein,1983,0.553513203
Sweden,Sweden,Protein,1983,0.642790424
Switzerland,Switzerland,Protein,1983,0.565369133
Syrian Arab Republic,Syria,Protein,1983,0.477211286
Thailand,Thailand,Protein,1983,0.419266551
Timor-Leste,Timor-Leste,Protein,1983,0.725039867
Togo,Togo,Protein,1983,0.784365655
Trinidad and Tobago,Trin. & Tob.,Protein,1983,0.635012433
Tunisia,Tunisia,Protein,1983,0.348544072
Turkey,Turkey,Protein,1983,0.419676953
Uganda,Uganda,Protein,1983,0.808440082
United Arab Emirates,Un. Arab Em.,Protein,1983,0.609333974
United Kingdom,UK,Protein,1983,0.572766342
United Republic of Tanzania,Tanzania,Protein,1983,0.733956866
United States of America,USA,Protein,1983,0.616605182
Uruguay,Uruguay,Protein,1983,0.533789933
USSR,USSR,Protein,1983,0.472357933
Vanuatu,Vanuatu,Protein,1983,0.738503543
Venezuela (Bolivarian Republic of),Venezuela,Protein,1983,0.648214089
Viet Nam,Vietnam,Protein,1983,0.353747611
Yemen,Yemen,Protein,1983,0.535896779
Yugoslav SFR,Yugoslavia,Protein,1983,0.403096183
Zambia,Zambia,Protein,1983,0.34746004
Zimbabwe,Zimbabwe,Protein,1983,0.509358511
Albania,Albania,Protein,1984,0.41451519
Algeria,Algeria,Protein,1984,0.371192517
Angola,Angola,Protein,1984,0.729312485
Antigua and Barbuda,Ant. & Barb.,Protein,1984,0.621100971
Argentina,Argentina,Protein,1984,0.48401924
Australia,Australia,Protein,1984,0.543457091
Austria,Austria,Protein,1984,0.638538513
Bahamas,Bahamas,Protein,1984,0.706753169
Bangladesh,Bangladesh,Protein,1984,0.402061532
Barbados,Barbados,Protein,1984,0.633881457
Belgium-Luxembourg,Belg-Lux,Protein,1984,0.58721434
Belize,Belize,Protein,1984,0.653400391
Benin,Benin,Protein,1984,0.752528515
Bermuda,Bermuda,Protein,1984,0.68384833
Bolivia (Plurinational State of),Bolivia,Protein,1984,0.704768872
Botswana,Botswana,Protein,1984,0.668990918
Brazil,Brazil,Protein,1984,0.654808939
Brunei Darussalam,Brunei Dar.,Protein,1984,0.668760917
Bulgaria,Bulgaria,Protein,1984,0.405257678
Burkina Faso,Burkina Faso,Protein,1984,0.640158498
Burundi,Burundi,Protein,1984,0.592133116
Cambodia,Cambodia,Protein,1984,0.277959428
Cameroon,Cameroon,Protein,1984,0.813201912
Canada,Canada,Protein,1984,0.618251245
Cape Verde,Cape Verde,Protein,1984,0.568263104
Central African Republic,C. Af. Rep,Protein,1984,0.86051671
Chad,Chad,Protein,1984,0.775049952
Chile,Chile,Protein,1984,0.494948023
China,China,Protein,1984,0.593780192
Colombia,Colombia,Protein,1984,0.734837818
Comoros,Comoros,Protein,1984,0.657446192
Congo,Congo,Protein,1984,0.739948566
Costa Rica,Costa Rica,Protein,1984,0.660942499
C“te d'Ivoire,Ivory Coast,Protein,1984,0.724654237
Cuba,Cuba,Protein,1984,0.562363308
Cyprus,Cyprus,Protein,1984,0.58001795
Czechoslovakia,Czech.,Protein,1984,0.503670631
Democratic People's Republic of Korea,North Korea,Protein,1984,0.710733636
Denmark,Denmark,Protein,1984,0.665367301
Djibouti,Djibouti,Protein,1984,0.663748039
Dominica,Dominica,Protein,1984,0.616861602
Dominican Republic,Dom. Rep.,Protein,1984,0.681268492
Ecuador,Ecuador,Protein,1984,0.746253541
Egypt,Egypt,Protein,1984,0.515727095
El Salvador,El Salvador,Protein,1984,0.528416016
Ethiopia PDR,Ethiopia,Protein,1984,0.757496472
Fiji,Fiji,Protein,1984,0.590277251
Finland,Finland,Protein,1984,0.619315412
France,France,Protein,1984,0.539574386
French Polynesia,Frch. Polyn.,Protein,1984,0.571223374
Gabon,Gabon,Protein,1984,0.746466459
Gambia,Gambia,Protein,1984,0.702845058
Germany,Germany,Protein,1984,0.64917031
Ghana,Ghana,Protein,1984,0.861998829
Greece,Greece,Protein,1984,0.512513402
Grenada,Grenada,Protein,1984,0.651848122
Guatemala,Guatemala,Protein,1984,0.507717626
Guinea,Guinea,Protein,1984,0.768645161
Guinea-Bissau,Guinea-Biss.,Protein,1984,0.700568279
Guyana,Guyana,Protein,1984,0.375960388
Haiti,Haiti,Protein,1984,0.799344602
Honduras,Honduras,Protein,1984,0.500787848
Hungary,Hungary,Protein,1984,0.441113159
Iceland,Iceland,Protein,1984,0.53053795
India,India,Protein,1984,0.649821676
Indonesia,Indonesia,Protein,1984,0.514189842
Iran (Islamic Republic of),Iran,Protein,1984,0.437044969
Ireland,Ireland,Protein,1984,0.505722
Israel,Israel,Protein,1984,0.5241935
Italy,Italy,Protein,1984,0.446488836
Jamaica,Jamaica,Protein,1984,0.612378477
Japan,Japan,Protein,1984,0.58291582
Jordan,Jordan,Protein,1984,0.40492119
Kenya,Kenya,Protein,1984,0.524079856
Kiribati,Kiribati,Protein,1984,0.722804568
Kuwait,Kuwait,Protein,1984,0.646880683
Lao People's Democratic Republic,Laos,Protein,1984,0.315193232
Lebanon,Lebanon,Protein,1984,0.538101368
Lesotho,Lesotho,Protein,1984,0.58610586
Liberia,Liberia,Protein,1984,0.434136947
Libya,Libya,Protein,1984,0.521595535
Madagascar,Madagascar,Protein,1984,0.489199015
Malawi,Malawi,Protein,1984,0.479075476
Malaysia,Malaysia,Protein,1984,0.571772965
Maldives,Maldives,Protein,1984,0.758651788
Mali,Mali,Protein,1984,0.693126592
Malta,Malta,Protein,1984,0.451579289
Mauritania,Mauritania,Protein,1984,0.620118911
Mauritius,Mauritius,Protein,1984,0.53816358
Mexico,Mexico,Protein,1984,0.498713531
Mongolia,Mongolia,Protein,1984,0.328388017
Morocco,Morocco,Protein,1984,0.440330875
Mozambique,Mozambique,Protein,1984,0.717333031
Myanmar,Myanmar,Protein,1984,0.420143482
Namibia,Namibia,Protein,1984,0.878508857
Nepal,Nepal,Protein,1984,0.673229774
Netherlands,Netherlands,Protein,1984,0.556665447
New Caledonia,New Caledon.,Protein,1984,0.565689947
New Zealand,New Zealand,Protein,1984,0.600715548
Nicaragua,Nicaragua,Protein,1984,0.626533638
Niger,Niger,Protein,1984,0.574329632
Nigeria,Nigeria,Protein,1984,0.750654282
Norway,Norway,Protein,1984,0.557102223
Pakistan,Pakistan,Protein,1984,0.478959089
Panama,Panama,Protein,1984,0.66411628
Paraguay,Paraguay,Protein,1984,0.773225406
Peru,Peru,Protein,1984,0.695248667
Philippines,Philippines,Protein,1984,0.56583109
Poland,Poland,Protein,1984,0.599356916
Portugal,Portugal,Protein,1984,0.594859996
Republic of Korea,South Korea,Protein,1984,0.575326118
Romania,Romania,Protein,1984,0.558894001
Rwanda,Rwanda,Protein,1984,0.681960304
Saint Kitts and Nevis,St. Kitts,Protein,1984,0.64641498
Saint Lucia,Saint Lucia,Protein,1984,0.574548682
Saint Vincent and the Grenadines,St. Vincent,Protein,1984,0.624077117
Samoa,Samoa,Protein,1984,0.646630277
Sao Tome and Principe,Sao Tome,Protein,1984,0.808861748
Saudi Arabia,Saudi Arabia,Protein,1984,0.594075835
Senegal,Senegal,Protein,1984,0.627315295
Seychelles,Seychelles,Protein,1984,0.568402754
Sierra Leone,Sierra Leone,Protein,1984,0.589977425
Solomon Islands,Solomon Isl.,Protein,1984,0.804542923
South Africa,South Africa,Protein,1984,0.462401921
Spain,Spain,Protein,1984,0.580976117
Sri Lanka,Sri Lanka,Protein,1984,0.582788459
Sudan (former),Sudan,Protein,1984,0.560736519
Suriname,Suriname,Protein,1984,0.499519643
Swaziland,Swaziland,Protein,1984,0.597441455
Sweden,Sweden,Protein,1984,0.625854249
Switzerland,Switzerland,Protein,1984,0.573099676
Syrian Arab Republic,Syria,Protein,1984,0.473545035
Thailand,Thailand,Protein,1984,0.465459584
Timor-Leste,Timor-Leste,Protein,1984,0.721395284
Togo,Togo,Protein,1984,0.790435645
Trinidad and Tobago,Trin. & Tob.,Protein,1984,0.615108693
