CountryName,Measurement,Year,Similarity
Lebanon,Protein,1964,0.662054312
Lesotho,Protein,1964,0.482158226
Liberia,Protein,1964,0.388488712
Libya,Protein,1964,0.590118292
Madagascar,Protein,1964,0.42298222
Malawi,Protein,1964,0.324696184
Malaysia,Protein,1964,0.495615084
Maldives,Protein,1964,0.410747536
Mali,Protein,1964,0.367730714
Malta,Protein,1964,0.594499846
Mauritania,Protein,1964,0.354859298
Mauritius,Protein,1964,0.610849035
Mexico,Protein,1964,0.453964376
Mongolia,Protein,1964,0.587934031
Morocco,Protein,1964,0.59250987
Mozambique,Protein,1964,0.40541087
Myanmar,Protein,1964,0.383346272
Namibia,Protein,1964,0.406144598
Nepal,Protein,1964,0.503825752
Netherlands,Protein,1964,0.621615286
New Caledonia,Protein,1964,0.674967753
New Zealand,Protein,1964,0.613314682
Nicaragua,Protein,1964,0.41245743
Niger,Protein,1964,0.25747916
Nigeria,Protein,1964,0.343521344
Norway,Protein,1964,0.586622627
Pakistan,Protein,1964,0.694496464
Panama,Protein,1964,0.612684628
Paraguay,Protein,1964,0.583249436
Peru,Protein,1964,0.663922242
Philippines,Protein,1964,0.492797519
Poland,Protein,1964,0.524244971
Portugal,Protein,1964,0.705346156
Republic of Korea,Protein,1964,0.386634401
Romania,Protein,1964,0.584673671
Rwanda,Protein,1964,0.270692966
Saint Kitts and Nevis,Protein,1964,0.680939483
Saint Lucia,Protein,1964,0.610368297
Saint Vincent and the Grenadines,Protein,1964,0.633288645
Samoa,Protein,1964,0.412411148
Sao Tome and Principe,Protein,1964,0.542353498
Saudi Arabia,Protein,1964,0.549203725
Senegal,Protein,1964,0.420783841
Seychelles,Protein,1964,0.53803764
Sierra Leone,Protein,1964,0.477312726
Solomon Islands,Protein,1964,0.413088473
South Africa,Protein,1964,0.560567392
Spain,Protein,1964,0.653605433
Sri Lanka,Protein,1964,0.573351379
Sudan (former),Protein,1964,0.365717959
Suriname,Protein,1964,0.622994968
Swaziland,Protein,1964,0.307268875
Sweden,Protein,1964,0.565258272
Switzerland,Protein,1964,0.62017959
Syrian Arab Republic,Protein,1964,0.622505901
Thailand,Protein,1964,0.346422636
Timor-Leste,Protein,1964,0.455552892
Togo,Protein,1964,0.385064023
Trinidad and Tobago,Protein,1964,0.725391148
Tunisia,Protein,1964,0.560113749
Turkey,Protein,1964,0.579293807
Uganda,Protein,1964,0.376532464
United Arab Emirates,Protein,1964,0.59715591
United Kingdom,Protein,1964,0.612851374
United Republic of Tanzania,Protein,1964,0.452315103
United States of America,Protein,1964,0.673495282
Uruguay,Protein,1964,0.642919048
USSR,Protein,1964,0.527400445
Vanuatu,Protein,1964,0.416647311
Venezuela (Bolivarian Republic of),Protein,1964,0.64643223
Viet Nam,Protein,1964,0.379703879
Yemen,Protein,1964,0.364086858
Yugoslav SFR,Protein,1964,0.542081286
Zambia,Protein,1964,0.338015199
Zimbabwe,Protein,1964,0.380810324
Albania,Protein,1965,0.645718648
Algeria,Protein,1965,0.586881485
Angola,Protein,1965,0.441421935
Antigua and Barbuda,Protein,1965,0.649590306
Argentina,Protein,1965,0.628192845
Australia,Protein,1965,0.6295232
Austria,Protein,1965,0.594656832
Bahamas,Protein,1965,0.671195999
Bangladesh,Protein,1965,0.38613261
Barbados,Protein,1965,0.680469329
Belgium-Luxembourg,Protein,1965,0.596783728
Belize,Protein,1965,0.684905896
Benin,Protein,1965,0.351678918
Bermuda,Protein,1965,0.60631694
Bolivia (Plurinational State of),Protein,1965,0.682770527
Botswana,Protein,1965,0.38405409
Brazil,Protein,1965,0.528122369
Brunei Darussalam,Protein,1965,0.547505626
Bulgaria,Protein,1965,0.532792204
Burkina Faso,Protein,1965,0.318007464
Burundi,Protein,1965,0.278364696
Cambodia,Protein,1965,0.356180403
Cameroon,Protein,1965,0.394462356
Canada,Protein,1965,0.646152203
Cape Verde,Protein,1965,0.409418718
Central African Republic,Protein,1965,0.329301664
Chad,Protein,1965,0.294455157
Chile,Protein,1965,0.631590663
China,Protein,1965,0.614483917
Colombia,Protein,1965,0.537023765
Comoros,Protein,1965,0.429741187
Congo,Protein,1965,0.407167246
Costa Rica,Protein,1965,0.58154256
C“te d'Ivoire,Protein,1965,0.475195836
Cuba,Protein,1965,0.689256831
Cyprus,Protein,1965,0.643813292
Czechoslovakia,Protein,1965,0.57215866
Democratic People's Republic of Korea,Protein,1965,0.486152836
Denmark,Protein,1965,0.542526492
Djibouti,Protein,1965,0.541258785
Dominica,Protein,1965,0.636295145
Dominican Republic,Protein,1965,0.541286166
Ecuador,Protein,1965,0.598137395
Egypt,Protein,1965,0.713320394
El Salvador,Protein,1965,0.431524864
Ethiopia PDR,Protein,1965,0.43751234
Fiji,Protein,1965,0.660895974
Finland,Protein,1965,0.552059823
France,Protein,1965,0.611621653
French Polynesia,Protein,1965,0.692087671
Gabon,Protein,1965,0.417302716
Gambia,Protein,1965,0.368711863
Germany,Protein,1965,0.593219966
Ghana,Protein,1965,0.365080687
Greece,Protein,1965,0.593283006
Grenada,Protein,1965,0.676247534
Guatemala,Protein,1965,0.416564381
Guinea,Protein,1965,0.457338488
Guinea-Bissau,Protein,1965,0.412592995
Guyana,Protein,1965,0.664277904
Haiti,Protein,1965,0.499943696
Honduras,Protein,1965,0.379534584
Hungary,Protein,1965,0.55500593
Iceland,Protein,1965,0.545159965
India,Protein,1965,0.621516118
Indonesia,Protein,1965,0.403069751
Iran (Islamic Republic of),Protein,1965,0.687334777
Ireland,Protein,1965,0.574745651
Israel,Protein,1965,0.619985112
Italy,Protein,1965,0.603999471
Jamaica,Protein,1965,0.702576858
Japan,Protein,1965,0.526870694
Jordan,Protein,1965,0.639587229
Kenya,Protein,1965,0.394820555
Kiribati,Protein,1965,0.525955968
Kuwait,Protein,1965,0.678458148
Lao People's Democratic Republic,Protein,1965,0.338540694
Lebanon,Protein,1965,0.663655594
Lesotho,Protein,1965,0.492974553
Liberia,Protein,1965,0.391339889
Libya,Protein,1965,0.601887561
Madagascar,Protein,1965,0.421367958
Malawi,Protein,1965,0.32639271
Malaysia,Protein,1965,0.519356292
Maldives,Protein,1965,0.407461162
Mali,Protein,1965,0.386131407
Malta,Protein,1965,0.595930963
Mauritania,Protein,1965,0.352045667
Mauritius,Protein,1965,0.622920504
Mexico,Protein,1965,0.457395143
Mongolia,Protein,1965,0.584694588
Morocco,Protein,1965,0.584313783
Mozambique,Protein,1965,0.410600658
Myanmar,Protein,1965,0.358562985
Namibia,Protein,1965,0.410805831
Nepal,Protein,1965,0.501342416
Netherlands,Protein,1965,0.626550362
New Caledonia,Protein,1965,0.673766714
New Zealand,Protein,1965,0.618189085
Nicaragua,Protein,1965,0.427564168
Niger,Protein,1965,0.267993561
Nigeria,Protein,1965,0.352303744
Norway,Protein,1965,0.594491264
Pakistan,Protein,1965,0.688259483
Panama,Protein,1965,0.604808048
Paraguay,Protein,1965,0.566320532
Peru,Protein,1965,0.652596343
Philippines,Protein,1965,0.505843076
Poland,Protein,1965,0.528894628
Portugal,Protein,1965,0.692785022
Republic of Korea,Protein,1965,0.398480807
Romania,Protein,1965,0.587862054
Rwanda,Protein,1965,0.280349332
Saint Kitts and Nevis,Protein,1965,0.675747084
Saint Lucia,Protein,1965,0.582195844
Saint Vincent and the Grenadines,Protein,1965,0.643194668
Samoa,Protein,1965,0.422301198
Sao Tome and Principe,Protein,1965,0.560572909
Saudi Arabia,Protein,1965,0.557033943
Senegal,Protein,1965,0.415006468
Seychelles,Protein,1965,0.565246444
Sierra Leone,Protein,1965,0.470988433
Solomon Islands,Protein,1965,0.40685249
South Africa,Protein,1965,0.546604752
Spain,Protein,1965,0.658620577
Sri Lanka,Protein,1965,0.505907161
Sudan (former),Protein,1965,0.386664657
Suriname,Protein,1965,0.639257996
Swaziland,Protein,1965,0.302762184
Sweden,Protein,1965,0.563286322
Switzerland,Protein,1965,0.614197693
Syrian Arab Republic,Protein,1965,0.6226407
Thailand,Protein,1965,0.348676584
Timor-Leste,Protein,1965,0.456670936
Togo,Protein,1965,0.381874488
Trinidad and Tobago,Protein,1965,0.729582585
Tunisia,Protein,1965,0.562680559
Turkey,Protein,1965,0.573857456
Uganda,Protein,1965,0.373904791
United Arab Emirates,Protein,1965,0.590327133
United Kingdom,Protein,1965,0.619710323
United Republic of Tanzania,Protein,1965,0.441470818
United States of America,Protein,1965,0.669118506
Uruguay,Protein,1965,0.656418596
USSR,Protein,1965,0.529623883
Vanuatu,Protein,1965,0.434336629
Venezuela (Bolivarian Republic of),Protein,1965,0.64196308
Viet Nam,Protein,1965,0.386500712
Yemen,Protein,1965,0.381274398
Yugoslav SFR,Protein,1965,0.547881067
Zambia,Protein,1965,0.349231188
Zimbabwe,Protein,1965,0.381501338
Albania,Protein,1966,0.644760136
Algeria,Protein,1966,0.578972259
Angola,Protein,1966,0.432179056
Antigua and Barbuda,Protein,1966,0.655679166
Argentina,Protein,1966,0.627074218
Australia,Protein,1966,0.621769346
Austria,Protein,1966,0.597806444
Bahamas,Protein,1966,0.659050481
Bangladesh,Protein,1966,0.392099042
Barbados,Protein,1966,0.691886042
Belgium-Luxembourg,Protein,1966,0.602646975
Belize,Protein,1966,0.697318003
Benin,Protein,1966,0.361241847
Bermuda,Protein,1966,0.59877723
Bolivia (Plurinational State of),Protein,1966,0.67947781
Botswana,Protein,1966,0.353623168
Brazil,Protein,1966,0.556084987
Brunei Darussalam,Protein,1966,0.614990375
Bulgaria,Protein,1966,0.535389624
Burkina Faso,Protein,1966,0.322869511
Burundi,Protein,1966,0.285377392
Cambodia,Protein,1966,0.361112934
Cameroon,Protein,1966,0.389887874
Canada,Protein,1966,0.645039977
Cape Verde,Protein,1966,0.381917859
Central African Republic,Protein,1966,0.347395713
Chad,Protein,1966,0.304289611
Chile,Protein,1966,0.630553209
China,Protein,1966,0.599908843
Colombia,Protein,1966,0.528542462
Comoros,Protein,1966,0.425037784
Congo,Protein,1966,0.418850064
Costa Rica,Protein,1966,0.584679794
C“te d'Ivoire,Protein,1966,0.479104571
Cuba,Protein,1966,0.686472724
Cyprus,Protein,1966,0.635006966
Czechoslovakia,Protein,1966,0.569170359
Democratic People's Republic of Korea,Protein,1966,0.49489593
Denmark,Protein,1966,0.548537413
Djibouti,Protein,1966,0.530467327
Dominica,Protein,1966,0.628711756
Dominican Republic,Protein,1966,0.5530384
Ecuador,Protein,1966,0.604663961
Egypt,Protein,1966,0.696863409
El Salvador,Protein,1966,0.437932727
Ethiopia PDR,Protein,1966,0.438376426
Fiji,Protein,1966,0.647199909
Finland,Protein,1966,0.550263555
France,Protein,1966,0.618114304
French Polynesia,Protein,1966,0.707822191
Gabon,Protein,1966,0.450443045
Gambia,Protein,1966,0.372656327
Germany,Protein,1966,0.598219995
Ghana,Protein,1966,0.394737574
Greece,Protein,1966,0.587928323
Grenada,Protein,1966,0.681608084
Guatemala,Protein,1966,0.415856294
Guinea,Protein,1966,0.46182965
Guinea-Bissau,Protein,1966,0.45825301
Guyana,Protein,1966,0.67924155
Haiti,Protein,1966,0.494692956
Honduras,Protein,1966,0.379923079
Hungary,Protein,1966,0.549487025
Iceland,Protein,1966,0.550954204
India,Protein,1966,0.627037557
Indonesia,Protein,1966,0.402986044
Iran (Islamic Republic of),Protein,1966,0.661033789
Ireland,Protein,1966,0.576973431
Israel,Protein,1966,0.631713655
Italy,Protein,1966,0.59967079
Jamaica,Protein,1966,0.702007628
Japan,Protein,1966,0.541459542
Jordan,Protein,1966,0.632999504
Kenya,Protein,1966,0.393251517
Kiribati,Protein,1966,0.548478328
Kuwait,Protein,1966,0.688439211
Lao People's Democratic Republic,Protein,1966,0.331387364
Lebanon,Protein,1966,0.66072853
Lesotho,Protein,1966,0.52660448
Liberia,Protein,1966,0.390392584
Libya,Protein,1966,0.611859887
Madagascar,Protein,1966,0.433498902
Malawi,Protein,1966,0.331541027
Malaysia,Protein,1966,0.513458975
Maldives,Protein,1966,0.40753305
Mali,Protein,1966,0.371660045
Malta,Protein,1966,0.600351568
Mauritania,Protein,1966,0.316340737
Mauritius,Protein,1966,0.618254763
Mexico,Protein,1966,0.467456221
Mongolia,Protein,1966,0.596644553
Morocco,Protein,1966,0.599973233
Mozambique,Protein,1966,0.410338858
Myanmar,Protein,1966,0.368109544
Namibia,Protein,1966,0.41654181
Nepal,Protein,1966,0.510493281
Netherlands,Protein,1966,0.627410023
New Caledonia,Protein,1966,0.691446935
New Zealand,Protein,1966,0.620231478
Nicaragua,Protein,1966,0.414715892
Niger,Protein,1966,0.271726647
Nigeria,Protein,1966,0.366039173
Norway,Protein,1966,0.592897878
Pakistan,Protein,1966,0.694291245
Panama,Protein,1966,0.621012446
Paraguay,Protein,1966,0.560518575
Peru,Protein,1966,0.668286147
Philippines,Protein,1966,0.505745368
Poland,Protein,1966,0.527835799
Portugal,Protein,1966,0.723796563
Republic of Korea,Protein,1966,0.385218444
Romania,Protein,1966,0.586993007
Rwanda,Protein,1966,0.270575083
Saint Kitts and Nevis,Protein,1966,0.666757855
Saint Lucia,Protein,1966,0.605675585
Saint Vincent and the Grenadines,Protein,1966,0.650350148
Samoa,Protein,1966,0.388061917
Sao Tome and Principe,Protein,1966,0.567382299
Saudi Arabia,Protein,1966,0.568620614
Senegal,Protein,1966,0.441011455
Seychelles,Protein,1966,0.599019711
Sierra Leone,Protein,1966,0.473231927
Solomon Islands,Protein,1966,0.411892323
South Africa,Protein,1966,0.576918613
Spain,Protein,1966,0.6463295
Sri Lanka,Protein,1966,0.521001671
Sudan (former),Protein,1966,0.418702767
Suriname,Protein,1966,0.638015075
Swaziland,Protein,1966,0.308776083
Sweden,Protein,1966,0.58540701
Switzerland,Protein,1966,0.621952146
Syrian Arab Republic,Protein,1966,0.613398155
Thailand,Protein,1966,0.34957144
Timor-Leste,Protein,1966,0.462797663
Togo,Protein,1966,0.382785371
Trinidad and Tobago,Protein,1966,0.718204072
Tunisia,Protein,1966,0.563816629
Turkey,Protein,1966,0.572603058
Uganda,Protein,1966,0.371223315
United Arab Emirates,Protein,1966,0.590147942
United Kingdom,Protein,1966,0.622992748
United Republic of Tanzania,Protein,1966,0.447378141
United States of America,Protein,1966,0.670487701
Uruguay,Protein,1966,0.637185404
USSR,Protein,1966,0.536282359
Vanuatu,Protein,1966,0.445157441
Venezuela (Bolivarian Republic of),Protein,1966,0.649858536
Viet Nam,Protein,1966,0.388687217
Yemen,Protein,1966,0.400254211
Yugoslav SFR,Protein,1966,0.537131598
Zambia,Protein,1966,0.373005919
Zimbabwe,Protein,1966,0.401059768
Albania,Protein,1967,0.65077821
Algeria,Protein,1967,0.578059698
Angola,Protein,1967,0.438201431
Antigua and Barbuda,Protein,1967,0.598271212
Argentina,Protein,1967,0.639527916
Australia,Protein,1967,0.624322052
Austria,Protein,1967,0.604645499
Bahamas,Protein,1967,0.659561158
Bangladesh,Protein,1967,0.403183743
Barbados,Protein,1967,0.725260616
Belgium-Luxembourg,Protein,1967,0.606846403
Belize,Protein,1967,0.695036272
Benin,Protein,1967,0.354745245
Bermuda,Protein,1967,0.615232346
Bolivia (Plurinational State of),Protein,1967,0.701177756
Botswana,Protein,1967,0.311141561
Brazil,Protein,1967,0.545370881
Brunei Darussalam,Protein,1967,0.583084269
Bulgaria,Protein,1967,0.547214669
Burkina Faso,Protein,1967,0.319778426
Burundi,Protein,1967,0.275943934
Cambodia,Protein,1967,0.361789851
Cameroon,Protein,1967,0.3972812
Canada,Protein,1967,0.644116329
Cape Verde,Protein,1967,0.403055287
Central African Republic,Protein,1967,0.349442444
Chad,Protein,1967,0.316929795
Chile,Protein,1967,0.64273492
China,Protein,1967,0.601187751
Colombia,Protein,1967,0.525810216
Comoros,Protein,1967,0.413614376
Congo,Protein,1967,0.423678347
Costa Rica,Protein,1967,0.595450749
C“te d'Ivoire,Protein,1967,0.469045713
Cuba,Protein,1967,0.691661836
Cyprus,Protein,1967,0.637235827
Czechoslovakia,Protein,1967,0.572966053
Democratic People's Republic of Korea,Protein,1967,0.502040646
Denmark,Protein,1967,0.541382396
Djibouti,Protein,1967,0.538657235
Dominica,Protein,1967,0.620500308
Dominican Republic,Protein,1967,0.579744429
Ecuador,Protein,1967,0.597586826
Egypt,Protein,1967,0.718952249
El Salvador,Protein,1967,0.441123298
Ethiopia PDR,Protein,1967,0.435369921
Fiji,Protein,1967,0.660500441
Finland,Protein,1967,0.560561623
France,Protein,1967,0.620531363
French Polynesia,Protein,1967,0.70500746
Gabon,Protein,1967,0.451766168
Gambia,Protein,1967,0.385217159
Germany,Protein,1967,0.595712443
Ghana,Protein,1967,0.395606604
Greece,Protein,1967,0.591817063
Grenada,Protein,1967,0.687733619
Guatemala,Protein,1967,0.408923275
Guinea,Protein,1967,0.429129769
Guinea-Bissau,Protein,1967,0.424245547
Guyana,Protein,1967,0.663251055
Haiti,Protein,1967,0.490820251
Honduras,Protein,1967,0.393044453
Hungary,Protein,1967,0.556451921
Iceland,Protein,1967,0.565534808
India,Protein,1967,0.623659462
Indonesia,Protein,1967,0.404589611
Iran (Islamic Republic of),Protein,1967,0.648958406
Ireland,Protein,1967,0.58494889
Israel,Protein,1967,0.627955563
Italy,Protein,1967,0.596582751
Jamaica,Protein,1967,0.712952336
Japan,Protein,1967,0.543593491
Jordan,Protein,1967,0.64230139
Kenya,Protein,1967,0.380430153
Kiribati,Protein,1967,0.540192937
Kuwait,Protein,1967,0.691644682
Lao People's Democratic Republic,Protein,1967,0.327101189
Lebanon,Protein,1967,0.655611699
Lesotho,Protein,1967,0.521679933
Liberia,Protein,1967,0.392144822
Libya,Protein,1967,0.619739256
Madagascar,Protein,1967,0.418685746
Malawi,Protein,1967,0.334275306
Malaysia,Protein,1967,0.499146747
Maldives,Protein,1967,0.40732688
Mali,Protein,1967,0.363514131
Malta,Protein,1967,0.601325848
Mauritania,Protein,1967,0.314938249
Mauritius,Protein,1967,0.643298619
Mexico,Protein,1967,0.465555228
Mongolia,Protein,1967,0.584201456
Morocco,Protein,1967,0.586325431
Mozambique,Protein,1967,0.415922738
Myanmar,Protein,1967,0.349726097
Namibia,Protein,1967,0.420931689
Nepal,Protein,1967,0.50616202
Netherlands,Protein,1967,0.635504218
New Caledonia,Protein,1967,0.700765623
New Zealand,Protein,1967,0.629964847
Nicaragua,Protein,1967,0.41928933
Niger,Protein,1967,0.27066368
Nigeria,Protein,1967,0.360564604
Norway,Protein,1967,0.597106258
Pakistan,Protein,1967,0.707737511
Panama,Protein,1967,0.595538759
Paraguay,Protein,1967,0.564139544
Peru,Protein,1967,0.653351447
Philippines,Protein,1967,0.509679764
Poland,Protein,1967,0.525930132
Portugal,Protein,1967,0.713703621
Republic of Korea,Protein,1967,0.405840059
Romania,Protein,1967,0.593564488
Rwanda,Protein,1967,0.275312056
Saint Kitts and Nevis,Protein,1967,0.676554088
Saint Lucia,Protein,1967,0.595797474
Saint Vincent and the Grenadines,Protein,1967,0.639483398
Samoa,Protein,1967,0.418841549
Sao Tome and Principe,Protein,1967,0.606800724
Saudi Arabia,Protein,1967,0.570313387
Senegal,Protein,1967,0.432341602
Seychelles,Protein,1967,0.563765697
Sierra Leone,Protein,1967,0.465780281
Solomon Islands,Protein,1967,0.465920273
South Africa,Protein,1967,0.562370389
Spain,Protein,1967,0.655534201
Sri Lanka,Protein,1967,0.637583272
Sudan (former),Protein,1967,0.419373828
Suriname,Protein,1967,0.664849534
Swaziland,Protein,1967,0.31928435
Sweden,Protein,1967,0.588384817
Switzerland,Protein,1967,0.622779484
Syrian Arab Republic,Protein,1967,0.607136291
Thailand,Protein,1967,0.347499032
Timor-Leste,Protein,1967,0.463996822
Togo,Protein,1967,0.364016739
Trinidad and Tobago,Protein,1967,0.721488975
Tunisia,Protein,1967,0.56681565
Turkey,Protein,1967,0.572984177
Uganda,Protein,1967,0.366468525
United Arab Emirates,Protein,1967,0.649110514
United Kingdom,Protein,1967,0.630475205
United Republic of Tanzania,Protein,1967,0.439753158
United States of America,Protein,1967,0.671506085
Uruguay,Protein,1967,0.659278352
USSR,Protein,1967,0.54707961
Vanuatu,Protein,1967,0.453460645
Venezuela (Bolivarian Republic of),Protein,1967,0.650809376
Viet Nam,Protein,1967,0.382285982
Yemen,Protein,1967,0.394371567
Yugoslav SFR,Protein,1967,0.540659986
Zambia,Protein,1967,0.367881699
Zimbabwe,Protein,1967,0.39731212
Albania,Protein,1968,0.638686938
Algeria,Protein,1968,0.573324899
Angola,Protein,1968,0.439162735
Antigua and Barbuda,Protein,1968,0.622052079
Argentina,Protein,1968,0.64087675
Australia,Protein,1968,0.626822078
Austria,Protein,1968,0.61199402
Bahamas,Protein,1968,0.671954024
Bangladesh,Protein,1968,0.379915602
Barbados,Protein,1968,0.703756289
Belgium-Luxembourg,Protein,1968,0.603275828
Belize,Protein,1968,0.685349912
Benin,Protein,1968,0.3421668
Bermuda,Protein,1968,0.604979525
Bolivia (Plurinational State of),Protein,1968,0.682704811
Botswana,Protein,1968,0.370702683
Brazil,Protein,1968,0.555923845
Brunei Darussalam,Protein,1968,0.561538937
Bulgaria,Protein,1968,0.532966168
Burkina Faso,Protein,1968,0.323374202
Burundi,Protein,1968,0.280055448
Cambodia,Protein,1968,0.360777938
Cameroon,Protein,1968,0.406438503
Canada,Protein,1968,0.651049927
Cape Verde,Protein,1968,0.419148136
Central African Republic,Protein,1968,0.351686779
Chad,Protein,1968,0.289153156
Chile,Protein,1968,0.644475038
China,Protein,1968,0.602739828
Colombia,Protein,1968,0.532707379
Comoros,Protein,1968,0.426107839
Congo,Protein,1968,0.446749046
Costa Rica,Protein,1968,0.592611635
C“te d'Ivoire,Protein,1968,0.470397087
Cuba,Protein,1968,0.699929999
Cyprus,Protein,1968,0.622544677
Czechoslovakia,Protein,1968,0.57394619
Democratic People's Republic of Korea,Protein,1968,0.504621229
Denmark,Protein,1968,0.550544856
Djibouti,Protein,1968,0.532125333
Dominica,Protein,1968,0.656044809
Dominican Republic,Protein,1968,0.582484559
Ecuador,Protein,1968,0.600651419
Egypt,Protein,1968,0.707866738
El Salvador,Protein,1968,0.44108
Ethiopia PDR,Protein,1968,0.428117286
Fiji,Protein,1968,0.668232908
Finland,Protein,1968,0.56470732
France,Protein,1968,0.624355843
French Polynesia,Protein,1968,0.6982045
Gabon,Protein,1968,0.447384924
Gambia,Protein,1968,0.390410098
Germany,Protein,1968,0.59441889
Ghana,Protein,1968,0.393527088
Greece,Protein,1968,0.596725298
Grenada,Protein,1968,0.693584922
Guatemala,Protein,1968,0.413167434
Guinea,Protein,1968,0.441854991
Guinea-Bissau,Protein,1968,0.443481116
Guyana,Protein,1968,0.660325189
Haiti,Protein,1968,0.478707794
Honduras,Protein,1968,0.38824147
Hungary,Protein,1968,0.555993595
Iceland,Protein,1968,0.58248233
India,Protein,1968,0.623009289
Indonesia,Protein,1968,0.416776295
Iran (Islamic Republic of),Protein,1968,0.637101384
Ireland,Protein,1968,0.587159138
Israel,Protein,1968,0.616270488
Italy,Protein,1968,0.599138489
Jamaica,Protein,1968,0.704983421
Japan,Protein,1968,0.544621711
Jordan,Protein,1968,0.633750391
Kenya,Protein,1968,0.380064359
Kiribati,Protein,1968,0.543872831
Kuwait,Protein,1968,0.700819841
Lao People's Democratic Republic,Protein,1968,0.331366976
Lebanon,Protein,1968,0.662539558
Lesotho,Protein,1968,0.503800027
Liberia,Protein,1968,0.388657332
Libya,Protein,1968,0.627626675
Madagascar,Protein,1968,0.417147311
Malawi,Protein,1968,0.324558581
Malaysia,Protein,1968,0.526343054
Maldives,Protein,1968,0.40291577
Mali,Protein,1968,0.354494075
Malta,Protein,1968,0.599627434
Mauritania,Protein,1968,0.324407507
Mauritius,Protein,1968,0.686386076
Mexico,Protein,1968,0.460283842
Mongolia,Protein,1968,0.585971887
Morocco,Protein,1968,0.580844143
Mozambique,Protein,1968,0.404302027
Myanmar,Protein,1968,0.356266587
Namibia,Protein,1968,0.418347282
Nepal,Protein,1968,0.52798142
Netherlands,Protein,1968,0.639387249
New Caledonia,Protein,1968,0.687973694
New Zealand,Protein,1968,0.626474369
Nicaragua,Protein,1968,0.416072304
Niger,Protein,1968,0.266662471
Nigeria,Protein,1968,0.357637901
Norway,Protein,1968,0.597887678
Pakistan,Protein,1968,0.736282101
Panama,Protein,1968,0.640040728
Paraguay,Protein,1968,0.560974586
Peru,Protein,1968,0.696151634
Philippines,Protein,1968,0.520731489
Poland,Protein,1968,0.525396977
Portugal,Protein,1968,0.704673847
Republic of Korea,Protein,1968,0.427945623
Romania,Protein,1968,0.59658944
Rwanda,Protein,1968,0.271347279
Saint Kitts and Nevis,Protein,1968,0.680017106
Saint Lucia,Protein,1968,0.615224478
Saint Vincent and the Grenadines,Protein,1968,0.655291414
Samoa,Protein,1968,0.415207873
Sao Tome and Principe,Protein,1968,0.593330892
Saudi Arabia,Protein,1968,0.572152257
Senegal,Protein,1968,0.417387265
Seychelles,Protein,1968,0.596516333
Sierra Leone,Protein,1968,0.463826393
Solomon Islands,Protein,1968,0.429260143
South Africa,Protein,1968,0.54971335
Spain,Protein,1968,0.657340717
Sri Lanka,Protein,1968,0.598301935
Sudan (former),Protein,1968,0.388062179
Suriname,Protein,1968,0.622819583
Swaziland,Protein,1968,0.295293336
Sweden,Protein,1968,0.583456311
Switzerland,Protein,1968,0.620900356
Syrian Arab Republic,Protein,1968,0.602888995
Thailand,Protein,1968,0.355352393
Timor-Leste,Protein,1968,0.444777054
Togo,Protein,1968,0.375661014
Trinidad and Tobago,Protein,1968,0.717975044
Tunisia,Protein,1968,0.569166525
Turkey,Protein,1968,0.572634265
Uganda,Protein,1968,0.35007938
United Arab Emirates,Protein,1968,0.662649104
United Kingdom,Protein,1968,0.630571606
United Republic of Tanzania,Protein,1968,0.450403741
United States of America,Protein,1968,0.672188226
Uruguay,Protein,1968,0.650882531
USSR,Protein,1968,0.547307372
Vanuatu,Protein,1968,0.419782235
Venezuela (Bolivarian Republic of),Protein,1968,0.644131158
Viet Nam,Protein,1968,0.423342634
Yemen,Protein,1968,0.408978647
Yugoslav SFR,Protein,1968,0.543808011
Zambia,Protein,1968,0.38074479
Zimbabwe,Protein,1968,0.392017126
Albania,Protein,1969,0.638992467
Algeria,Protein,1969,0.570857208
Angola,Protein,1969,0.44081526
Antigua and Barbuda,Protein,1969,0.622771633
Argentina,Protein,1969,0.645952803
Australia,Protein,1969,0.626598439
Austria,Protein,1969,0.610728711
Bahamas,Protein,1969,0.676879877
Bangladesh,Protein,1969,0.421778221
Barbados,Protein,1969,0.712279557
Belgium-Luxembourg,Protein,1969,0.598921943
Belize,Protein,1969,0.680449458
Benin,Protein,1969,0.360623802
Bermuda,Protein,1969,0.600717371
Bolivia (Plurinational State of),Protein,1969,0.660035063
Botswana,Protein,1969,0.375952868
Brazil,Protein,1969,0.576651302
Brunei Darussalam,Protein,1969,0.59700278
Bulgaria,Protein,1969,0.535157639
Burkina Faso,Protein,1969,0.31969111
Burundi,Protein,1969,0.276767964
Cambodia,Protein,1969,0.364954653
Cameroon,Protein,1969,0.40383984
Canada,Protein,1969,0.64913004
Cape Verde,Protein,1969,0.436293886
Central African Republic,Protein,1969,0.353880087
Chad,Protein,1969,0.30262818
Chile,Protein,1969,0.650250699
China,Protein,1969,0.600684728
Colombia,Protein,1969,0.535791571
Comoros,Protein,1969,0.416440227
Congo,Protein,1969,0.424926416
Costa Rica,Protein,1969,0.602637873
C“te d'Ivoire,Protein,1969,0.444483613
Cuba,Protein,1969,0.685288324
Cyprus,Protein,1969,0.623030847
Czechoslovakia,Protein,1969,0.582761714
Democratic People's Republic of Korea,Protein,1969,0.48995757
Denmark,Protein,1969,0.544198255
Djibouti,Protein,1969,0.518482297
Dominica,Protein,1969,0.646982196
Dominican Republic,Protein,1969,0.574960727
Ecuador,Protein,1969,0.601024555
