CountryName,Abbrev,Measurement,Year,Dominance
Uruguay,Uruguay,Protein,1966,0.7
USSR,USSR,Protein,1966,0.64
Vanuatu,Vanuatu,Protein,1966,0.422077922
Venezuela,Venezuela (Bolivarian Republic of),Protein,1966,0.341538462
Vietnam,Viet Nam,Protein,1966,0.785100287
Yemen,Yemen,Protein,1966,0.566292135
Yugoslavia,Yugoslav SFR,Protein,1966,0.725874126
Zambia,Zambia,Protein,1966,0.628626692
Zimbabwe,Zimbabwe,Protein,1966,0.488752556
Albania,Albania,Protein,1967,0.511677282
Algeria,Algeria,Protein,1967,0.768
Angola,Angola,Protein,1967,0.333333333
Ant. & Barb.,Antigua and Barbuda,Protein,1967,0.648044693
Argentina,Argentina,Protein,1967,0.652892562
Australia,Australia,Protein,1967,0.702072539
Austria,Austria,Protein,1967,0.482758621
Bahamas,Bahamas,Protein,1967,0.358490566
Bangladesh,Bangladesh,Protein,1967,0.776504298
Barbados,Barbados,Protein,1967,0.461325967
Belg-Lux,Belgium-Luxembourg,Protein,1967,0.592307692
Belize,Belize,Protein,1967,0.477477477
Benin,Benin,Protein,1967,0.314917127
Bermuda,Bermuda,Protein,1967,0.46484375
Bolivia,Bolivia (Plurinational State of),Protein,1967,0.370481928
Botswana,Botswana,Protein,1967,0.391208791
Brazil,Brazil,Protein,1967,0.36744186
Brunei Dar.,Brunei Darussalam,Protein,1967,0.47515528
Bulgaria,Bulgaria,Protein,1967,0.712592593
Burkina Faso,Burkina Faso,Protein,1967,0.402020202
Burundi,Burundi,Protein,1967,0.583931133
Cambodia,Cambodia,Protein,1967,0.782608696
Cameroon,Cameroon,Protein,1967,0.231325301
Canada,Canada,Protein,1967,0.552147239
Cape Verde,Cape Verde,Protein,1967,0.525198939
C. Af. Rep,Central African Republic,Protein,1967,0.20610687
Chad,Chad,Protein,1967,0.347245409
Chile,Chile,Protein,1967,0.674672489
China,China,Protein,1967,0.298543689
Colombia,Colombia,Protein,1967,0.338461538
Comoros,Comoros,Protein,1967,0.436137072
Congo,Congo,Protein,1967,0.3125
Costa Rica,Costa Rica,Protein,1967,0.25
Ivory Coast,C“te d'Ivoire,Protein,1967,0.217948718
Cuba,Cuba,Protein,1967,0.461538462
Cyprus,Cyprus,Protein,1967,0.546906188
Czech.,Czechoslovakia,Protein,1967,0.58677686
North Korea,Democratic People's Republic of Korea,Protein,1967,0.248046875
Denmark,Denmark,Protein,1967,0.412903226
Djibouti,Djibouti,Protein,1967,0.355102041
Dominica,Dominica,Protein,1967,0.581081081
Dom. Rep.,Dominican Republic,Protein,1967,0.200772201
Ecuador,Ecuador,Protein,1967,0.170658683
Egypt,Egypt,Protein,1967,0.432950192
El Salvador,El Salvador,Protein,1967,0.49378882
Ethiopia,Ethiopia PDR,Protein,1967,0.219409283
Fiji,Fiji,Protein,1967,0.445652174
Finland,Finland,Protein,1967,0.486956522
France,France,Protein,1967,0.621212121
Frch. Polyn.,French Polynesia,Protein,1967,0.567567568
Gabon,Gabon,Protein,1967,0.177865613
Gambia,Gambia,Protein,1967,0.292343387
Germany,Germany,Protein,1967,0.430555556
Ghana,Ghana,Protein,1967,0.176870748
Greece,Greece,Protein,1967,0.685612789
Grenada,Grenada,Protein,1967,0.520833333
Guatemala,Guatemala,Protein,1967,0.650234742
Guinea,Guinea,Protein,1967,0.224438903
Guinea-Biss.,Guinea-Bissau,Protein,1967,0.445614035
Guyana,Guyana,Protein,1967,0.422740525
Haiti,Haiti,Protein,1967,0.269129288
Honduras,Honduras,Protein,1967,0.6
Hungary,Hungary,Protein,1967,0.762548263
Iceland,Iceland,Protein,1967,0.543307087
India,India,Protein,1967,0.283105023
Indonesia,Indonesia,Protein,1967,0.574324324
Iran,Iran (Islamic Republic of),Protein,1967,0.744186047
Ireland,Ireland,Protein,1967,0.664233577
Israel,Israel,Protein,1967,0.666
Italy,Italy,Protein,1967,0.70718232
Jamaica,Jamaica,Protein,1967,0.563049853
Japan,Japan,Protein,1967,0.379958246
Jordan,Jordan,Protein,1967,0.656470588
Kenya,Kenya,Protein,1967,0.496350365
Kiribati,Kiribati,Protein,1967,0.309037901
Kuwait,Kuwait,Protein,1967,0.546728972
Laos,Lao People's Democratic Republic,Protein,1967,0.855855856
Lebanon,Lebanon,Protein,1967,0.662004662
Lesotho,Lesotho,Protein,1967,0.415204678
Liberia,Liberia,Protein,1967,0.586319218
Libya,Libya,Protein,1967,0.616
Madagascar,Madagascar,Protein,1967,0.631111111
Malawi,Malawi,Protein,1967,0.649586777
Malaysia,Malaysia,Protein,1967,0.633540373
Maldives,Maldives,Protein,1967,0.3187251
Mali,Mali,Protein,1967,0.304477612
Malta,Malta,Protein,1967,0.708884688
Mauritania,Mauritania,Protein,1967,0.428571429
Mauritius,Mauritius,Protein,1967,0.455882353
Mexico,Mexico,Protein,1967,0.57231405
Mongolia,Mongolia,Protein,1967,0.86770428
Morocco,Morocco,Protein,1967,0.569744597
Mozambique,Mozambique,Protein,1967,0.314189189
Myanmar,Myanmar,Protein,1967,0.81865285
Namibia,Namibia,Protein,1967,0.25
Nepal,Nepal,Protein,1967,0.389333333
Netherlands,Netherlands,Protein,1967,0.565749235
New Caledon.,New Caledonia,Protein,1967,0.498583569
New Zealand,New Zealand,Protein,1967,0.592948718
Nicaragua,Nicaragua,Protein,1967,0.427860697
Niger,Niger,Protein,1967,0.426108374
Nigeria,Nigeria,Protein,1967,0.309455587
Norway,Norway,Protein,1967,0.568047337
Pakistan,Pakistan,Protein,1967,0.533169533
Panama,Panama,Protein,1967,0.377643505
Paraguay,Paraguay,Protein,1967,0.292134831
Peru,Peru,Protein,1967,0.298780488
Philippines,Philippines,Protein,1967,0.556862745
Poland,Poland,Protein,1967,0.429657795
Portugal,Portugal,Protein,1967,0.399585921
South Korea,Republic of Korea,Protein,1967,0.382099828
Romania,Romania,Protein,1967,0.608346709
Rwanda,Rwanda,Protein,1967,0.368807339
St. Kitts,Saint Kitts and Nevis,Protein,1967,0.620689655
Saint Lucia,Saint Lucia,Protein,1967,0.572815534
St. Vincent,Saint Vincent and the Grenadines,Protein,1967,0.511029412
Samoa,Samoa,Protein,1967,0.3203125
Sao Tome,Sao Tome and Principe,Protein,1967,0.243309002
Saudi Arabia,Saudi Arabia,Protein,1967,0.291139241
Senegal,Senegal,Protein,1967,0.290492958
Seychelles,Seychelles,Protein,1967,0.5
Sierra Leone,Sierra Leone,Protein,1967,0.510471204
Solomon Isl.,Solomon Islands,Protein,1967,0.23964497
South Africa,South Africa,Protein,1967,0.558441558
Spain,Spain,Protein,1967,0.583690987
Sri Lanka,Sri Lanka,Protein,1967,0.388888889
Sudan,Sudan (former),Protein,1967,0.444444444
Suriname,Suriname,Protein,1967,0.419254658
Swaziland,Swaziland,Protein,1967,0.346354167
Sweden,Sweden,Protein,1967,0.478688525
Switzerland,Switzerland,Protein,1967,0.612021858
Syria,Syrian Arab Republic,Protein,1967,0.707910751
Thailand,Thailand,Protein,1967,0.791411043
Timor-Leste,Timor-Leste,Protein,1967,0.421052632
Togo,Togo,Protein,1967,0.294642857
Trin. & Tob.,Trinidad and Tobago,Protein,1967,0.485955056
Tunisia,Tunisia,Protein,1967,0.7593361
Turkey,Turkey,Protein,1967,0.633027523
Uganda,Uganda,Protein,1967,0.195121951
Un. Arab Em.,United Arab Emirates,Protein,1967,0.543604651
UK,United Kingdom,Protein,1967,0.573770492
Tanzania,United Republic of Tanzania,Protein,1967,0.301639344
USA,United States of America,Protein,1967,0.492211838
Uruguay,Uruguay,Protein,1967,0.705685619
USSR,USSR,Protein,1967,0.63028169
Vanuatu,Vanuatu,Protein,1967,0.381818182
Venezuela,Venezuela (Bolivarian Republic of),Protein,1967,0.336391437
Vietnam,Viet Nam,Protein,1967,0.792507205
Yemen,Yemen,Protein,1967,0.580498866
Yugoslavia,Yugoslav SFR,Protein,1967,0.727653631
Zambia,Zambia,Protein,1967,0.649606299
Zimbabwe,Zimbabwe,Protein,1967,0.527131783
Albania,Albania,Protein,1968,0.533604888
Algeria,Algeria,Protein,1968,0.744186047
Angola,Angola,Protein,1968,0.313380282
Ant. & Barb.,Antigua and Barbuda,Protein,1968,0.635416667
Argentina,Argentina,Protein,1968,0.64498645
Australia,Australia,Protein,1968,0.697368421
Austria,Austria,Protein,1968,0.486702128
Bahamas,Bahamas,Protein,1968,0.372937294
Bangladesh,Bangladesh,Protein,1968,0.804347826
Barbados,Barbados,Protein,1968,0.388059701
Belg-Lux,Belgium-Luxembourg,Protein,1968,0.612565445
Belize,Belize,Protein,1968,0.48
Benin,Benin,Protein,1968,0.35
Bermuda,Bermuda,Protein,1968,0.458167331
Bolivia,Bolivia (Plurinational State of),Protein,1968,0.33625731
Botswana,Botswana,Protein,1968,0.346236559
Brazil,Brazil,Protein,1968,0.334106729
Brunei Dar.,Brunei Darussalam,Protein,1968,0.520979021
Bulgaria,Bulgaria,Protein,1968,0.76096823
Burkina Faso,Burkina Faso,Protein,1968,0.41733871
Burundi,Burundi,Protein,1968,0.584852735
Cambodia,Cambodia,Protein,1968,0.79028133
Cameroon,Cameroon,Protein,1968,0.248826291
Canada,Canada,Protein,1968,0.547112462
Cape Verde,Cape Verde,Protein,1968,0.615615616
C. Af. Rep,Central African Republic,Protein,1968,0.21875
Chad,Chad,Protein,1968,0.359861592
Chile,Chile,Protein,1968,0.677704194
China,China,Protein,1968,0.306122449
Colombia,Colombia,Protein,1968,0.332089552
Comoros,Comoros,Protein,1968,0.413580247
Congo,Congo,Protein,1968,0.288372093
Costa Rica,Costa Rica,Protein,1968,0.246875
Ivory Coast,C“te d'Ivoire,Protein,1968,0.213759214
Cuba,Cuba,Protein,1968,0.463414634
Cyprus,Cyprus,Protein,1968,0.595041322
Czech.,Czechoslovakia,Protein,1968,0.598739496
North Korea,Democratic People's Republic of Korea,Protein,1968,0.250493097
Denmark,Denmark,Protein,1968,0.40776699
Djibouti,Djibouti,Protein,1968,0.32780083
Dominica,Dominica,Protein,1968,0.582329317
Dom. Rep.,Dominican Republic,Protein,1968,0.214007782
Ecuador,Ecuador,Protein,1968,0.137071651
Egypt,Egypt,Protein,1968,0.409594096
El Salvador,El Salvador,Protein,1968,0.471810089
Ethiopia,Ethiopia PDR,Protein,1968,0.226373626
Fiji,Fiji,Protein,1968,0.432717678
Finland,Finland,Protein,1968,0.485465116
France,France,Protein,1968,0.622166247
Frch. Polyn.,French Polynesia,Protein,1968,0.56684492
Gabon,Gabon,Protein,1968,0.192913386
Gambia,Gambia,Protein,1968,0.302752294
Germany,Germany,Protein,1968,0.426183844
Ghana,Ghana,Protein,1968,0.196428571
Greece,Greece,Protein,1968,0.68
Grenada,Grenada,Protein,1968,0.508710801
Guatemala,Guatemala,Protein,1968,0.641686183
Guinea,Guinea,Protein,1968,0.236907731
Guinea-Biss.,Guinea-Bissau,Protein,1968,0.381679389
Guyana,Guyana,Protein,1968,0.410334347
Haiti,Haiti,Protein,1968,0.269972452
Honduras,Honduras,Protein,1968,0.627906977
Hungary,Hungary,Protein,1968,0.776031434
Iceland,Iceland,Protein,1968,0.582417582
India,India,Protein,1968,0.281938326
Indonesia,Indonesia,Protein,1968,0.583892617
Iran,Iran (Islamic Republic of),Protein,1968,0.755458515
Ireland,Ireland,Protein,1968,0.655421687
Israel,Israel,Protein,1968,0.67061144
Italy,Italy,Protein,1968,0.703636364
Jamaica,Jamaica,Protein,1968,0.598820059
Japan,Japan,Protein,1968,0.372093023
Jordan,Jordan,Protein,1968,0.720982143
Kenya,Kenya,Protein,1968,0.514869888
Kiribati,Kiribati,Protein,1968,0.344311377
Kuwait,Kuwait,Protein,1968,0.522565321
Laos,Lao People's Democratic Republic,Protein,1968,0.848758465
Lebanon,Lebanon,Protein,1968,0.659624413
Lesotho,Lesotho,Protein,1968,0.437984496
Liberia,Liberia,Protein,1968,0.617283951
Libya,Libya,Protein,1968,0.623684211
Madagascar,Madagascar,Protein,1968,0.627753304
Malawi,Malawi,Protein,1968,0.619873817
Malaysia,Malaysia,Protein,1968,0.606707317
Maldives,Maldives,Protein,1968,0.32
Mali,Mali,Protein,1968,0.31920904
Malta,Malta,Protein,1968,0.702247191
Mauritania,Mauritania,Protein,1968,0.413265306
Mauritius,Mauritius,Protein,1968,0.394285714
Mexico,Mexico,Protein,1968,0.586558045
Mongolia,Mongolia,Protein,1968,0.8875
Morocco,Morocco,Protein,1968,0.602794411
Mozambique,Mozambique,Protein,1968,0.270175439
Myanmar,Myanmar,Protein,1968,0.7960199
Namibia,Namibia,Protein,1968,0.2578125
Nepal,Nepal,Protein,1968,0.384020619
Netherlands,Netherlands,Protein,1968,0.575851393
New Caledon.,New Caledonia,Protein,1968,0.526462396
New Zealand,New Zealand,Protein,1968,0.576923077
Nicaragua,Nicaragua,Protein,1968,0.433823529
Niger,Niger,Protein,1968,0.471744472
Nigeria,Nigeria,Protein,1968,0.306818182
Norway,Norway,Protein,1968,0.564179104
Pakistan,Pakistan,Protein,1968,0.507772021
Panama,Panama,Protein,1968,0.329305136
Paraguay,Paraguay,Protein,1968,0.296195652
Peru,Peru,Protein,1968,0.393548387
Philippines,Philippines,Protein,1968,0.546184739
Poland,Poland,Protein,1968,0.439215686
Portugal,Portugal,Protein,1968,0.428571429
South Korea,Republic of Korea,Protein,1968,0.346341463
Romania,Romania,Protein,1968,0.61352657
Rwanda,Rwanda,Protein,1968,0.382642998
St. Kitts,Saint Kitts and Nevis,Protein,1968,0.59030837
Saint Lucia,Saint Lucia,Protein,1968,0.56744186
St. Vincent,Saint Vincent and the Grenadines,Protein,1968,0.540069686
Samoa,Samoa,Protein,1968,0.32962963
Sao Tome,Sao Tome and Principe,Protein,1968,0.232057416
Saudi Arabia,Saudi Arabia,Protein,1968,0.285347044
Senegal,Senegal,Protein,1968,0.302857143
Seychelles,Seychelles,Protein,1968,0.490421456
Sierra Leone,Sierra Leone,Protein,1968,0.530666667
Solomon Isl.,Solomon Islands,Protein,1968,0.24382716
South Africa,South Africa,Protein,1968,0.583690987
Spain,Spain,Protein,1968,0.589247312
Sri Lanka,Sri Lanka,Protein,1968,0.447643979
Sudan,Sudan (former),Protein,1968,0.5
Suriname,Suriname,Protein,1968,0.472222222
Swaziland,Swaziland,Protein,1968,0.426605505
Sweden,Sweden,Protein,1968,0.471186441
Switzerland,Switzerland,Protein,1968,0.633423181
Syria,Syrian Arab Republic,Protein,1968,0.708984375
Thailand,Thailand,Protein,1968,0.773255814
Timor-Leste,Timor-Leste,Protein,1968,0.43006993
Togo,Togo,Protein,1968,0.260240964
Trin. & Tob.,Trinidad and Tobago,Protein,1968,0.454545455
Tunisia,Tunisia,Protein,1968,0.762993763
Turkey,Turkey,Protein,1968,0.642638037
Uganda,Uganda,Protein,1968,0.211538462
Un. Arab Em.,United Arab Emirates,Protein,1968,0.513157895
UK,United Kingdom,Protein,1968,0.570247934
Tanzania,United Republic of Tanzania,Protein,1968,0.266881029
USA,United States of America,Protein,1968,0.498422713
Uruguay,Uruguay,Protein,1968,0.759450172
USSR,USSR,Protein,1968,0.631016043
Vanuatu,Vanuatu,Protein,1968,0.402555911
Venezuela,Venezuela (Bolivarian Republic of),Protein,1968,0.329230769
Vietnam,Viet Nam,Protein,1968,0.758426966
Yemen,Yemen,Protein,1968,0.554794521
Yugoslavia,Yugoslav SFR,Protein,1968,0.723646724
Zambia,Zambia,Protein,1968,0.643835616
Zimbabwe,Zimbabwe,Protein,1968,0.533460803
Albania,Albania,Protein,1969,0.541501976
Algeria,Algeria,Protein,1969,0.744791667
Angola,Angola,Protein,1969,0.35472973
Ant. & Barb.,Antigua and Barbuda,Protein,1969,0.612244898
Argentina,Argentina,Protein,1969,0.610354223
Australia,Australia,Protein,1969,0.689839572
Austria,Austria,Protein,1969,0.490566038
Bahamas,Bahamas,Protein,1969,0.355481728
Bangladesh,Bangladesh,Protein,1969,0.759067358
Barbados,Barbados,Protein,1969,0.404984424
Belg-Lux,Belgium-Luxembourg,Protein,1969,0.622828784
Belize,Belize,Protein,1969,0.464615385
Benin,Benin,Protein,1969,0.324175824
Bermuda,Bermuda,Protein,1969,0.457489879
Bolivia,Bolivia (Plurinational State of),Protein,1969,0.303680982
Botswana,Botswana,Protein,1969,0.376106195
Brazil,Brazil,Protein,1969,0.308252427
Brunei Dar.,Brunei Darussalam,Protein,1969,0.46728972
Bulgaria,Bulgaria,Protein,1969,0.757942511
Burkina Faso,Burkina Faso,Protein,1969,0.37704918
Burundi,Burundi,Protein,1969,0.606382979
Cambodia,Cambodia,Protein,1969,0.780612245
Cameroon,Cameroon,Protein,1969,0.253796095
Canada,Canada,Protein,1969,0.567484663
Cape Verde,Cape Verde,Protein,1969,0.568914956
C. Af. Rep,Central African Republic,Protein,1969,0.22519084
Chad,Chad,Protein,1969,0.351398601
Chile,Chile,Protein,1969,0.680995475
China,China,Protein,1969,0.306282723
Colombia,Colombia,Protein,1969,0.321705426
Comoros,Comoros,Protein,1969,0.430379747
Congo,Congo,Protein,1969,0.293532338
Costa Rica,Costa Rica,Protein,1969,0.24375
Ivory Coast,C“te d'Ivoire,Protein,1969,0.216216216
Cuba,Cuba,Protein,1969,0.438538206
Cyprus,Cyprus,Protein,1969,0.568359375
Czech.,Czechoslovakia,Protein,1969,0.597374179
North Korea,Democratic People's Republic of Korea,Protein,1969,0.279549719
Denmark,Denmark,Protein,1969,0.413114754
Djibouti,Djibouti,Protein,1969,0.337662338
Dominica,Dominica,Protein,1969,0.570247934
Dom. Rep.,Dominican Republic,Protein,1969,0.197761194
Ecuador,Ecuador,Protein,1969,0.15755627
Egypt,Egypt,Protein,1969,0.410780669
El Salvador,El Salvador,Protein,1969,0.476047904
Ethiopia,Ethiopia PDR,Protein,1969,0.219827586
Fiji,Fiji,Protein,1969,0.462724936
Finland,Finland,Protein,1969,0.477011494
France,France,Protein,1969,0.611253197
Frch. Polyn.,French Polynesia,Protein,1969,0.563186813
Gabon,Gabon,Protein,1969,0.177165354
Gambia,Gambia,Protein,1969,0.303370787
Germany,Germany,Protein,1969,0.430594901
Ghana,Ghana,Protein,1969,0.204946996
Greece,Greece,Protein,1969,0.669064748
Grenada,Grenada,Protein,1969,0.515358362
Guatemala,Guatemala,Protein,1969,0.669767442
Guinea,Guinea,Protein,1969,0.230769231
Guinea-Biss.,Guinea-Bissau,Protein,1969,0.434482759
Guyana,Guyana,Protein,1969,0.430722892
Haiti,Haiti,Protein,1969,0.269021739
Honduras,Honduras,Protein,1969,0.619897959
Hungary,Hungary,Protein,1969,0.773175542
Iceland,Iceland,Protein,1969,0.593155894
India,India,Protein,1969,0.284444444
Indonesia,Indonesia,Protein,1969,0.62745098
Iran,Iran (Islamic Republic of),Protein,1969,0.742459397
Ireland,Ireland,Protein,1969,0.657568238
Israel,Israel,Protein,1969,0.671259843
Italy,Italy,Protein,1969,0.701627486
Jamaica,Jamaica,Protein,1969,0.580745342
Japan,Japan,Protein,1969,0.369330454
Jordan,Jordan,Protein,1969,0.714285714
Kenya,Kenya,Protein,1969,0.516245487
Kiribati,Kiribati,Protein,1969,0.338414634
Kuwait,Kuwait,Protein,1969,0.518518519
Laos,Lao People's Democratic Republic,Protein,1969,0.845265589
Lebanon,Lebanon,Protein,1969,0.684466019
Lesotho,Lesotho,Protein,1969,0.427435388
Liberia,Liberia,Protein,1969,0.59602649
Libya,Libya,Protein,1969,0.629533679
Madagascar,Madagascar,Protein,1969,0.623376623
Malawi,Malawi,Protein,1969,0.626623377
Malaysia,Malaysia,Protein,1969,0.598837209
Maldives,Maldives,Protein,1969,0.322580645
Mali,Mali,Protein,1969,0.300309598
Malta,Malta,Protein,1969,0.704918033
Mauritania,Mauritania,Protein,1969,0.398477157
Mauritius,Mauritius,Protein,1969,0.417910448
Mexico,Mexico,Protein,1969,0.589795918
Mongolia,Mongolia,Protein,1969,0.869387755
Morocco,Morocco,Protein,1969,0.59252669
Mozambique,Mozambique,Protein,1969,0.28
Myanmar,Myanmar,Protein,1969,0.787528868
Namibia,Namibia,Protein,1969,0.250652742
Nepal,Nepal,Protein,1969,0.382051282
Netherlands,Netherlands,Protein,1969,0.559375
New Caledon.,New Caledonia,Protein,1969,0.478142077
New Zealand,New Zealand,Protein,1969,0.549689441
Nicaragua,Nicaragua,Protein,1969,0.415841584
Niger,Niger,Protein,1969,0.50255102
Nigeria,Nigeria,Protein,1969,0.274406332
Norway,Norway,Protein,1969,0.567723343
Pakistan,Pakistan,Protein,1969,0.573333333
Panama,Panama,Protein,1969,0.390029326
Paraguay,Paraguay,Protein,1969,0.302452316
Peru,Peru,Protein,1969,0.356756757
Philippines,Philippines,Protein,1969,0.548387097
Poland,Poland,Protein,1969,0.445759369
Portugal,Portugal,Protein,1969,0.421588595
South Korea,Republic of Korea,Protein,1969,0.333860759
Romania,Romania,Protein,1969,0.612641815
Rwanda,Rwanda,Protein,1969,0.388581952
St. Kitts,Saint Kitts and Nevis,Protein,1969,0.602678571
Saint Lucia,Saint Lucia,Protein,1969,0.565022422
St. Vincent,Saint Vincent and the Grenadines,Protein,1969,0.526132404
Samoa,Samoa,Protein,1969,0.318681319
Sao Tome,Sao Tome and Principe,Protein,1969,0.220472441
Saudi Arabia,Saudi Arabia,Protein,1969,0.290909091
Senegal,Senegal,Protein,1969,0.278409091
Seychelles,Seychelles,Protein,1969,0.508196721
Sierra Leone,Sierra Leone,Protein,1969,0.506666667
Solomon Isl.,Solomon Islands,Protein,1969,0.240625
South Africa,South Africa,Protein,1969,0.562367865
Spain,Spain,Protein,1969,0.547344111
Sri Lanka,Sri Lanka,Protein,1969,0.439153439
Sudan,Sudan (former),Protein,1969,0.533898305
Suriname,Suriname,Protein,1969,0.476780186
Swaziland,Swaziland,Protein,1969,0.400457666
Sweden,Sweden,Protein,1969,0.46779661
Switzerland,Switzerland,Protein,1969,0.627027027
Syria,Syrian Arab Republic,Protein,1969,0.715667311
Thailand,Thailand,Protein,1969,0.792792793
Timor-Leste,Timor-Leste,Protein,1969,0.388513514
Togo,Togo,Protein,1969,0.259358289
Trin. & Tob.,Trinidad and Tobago,Protein,1969,0.505494505
Tunisia,Tunisia,Protein,1969,0.747346072
Turkey,Turkey,Protein,1969,0.645305514
Uganda,Uganda,Protein,1969,0.158940397
Un. Arab Em.,United Arab Emirates,Protein,1969,0.568475452
UK,United Kingdom,Protein,1969,0.557640751
Tanzania,United Republic of Tanzania,Protein,1969,0.328947368
USA,United States of America,Protein,1969,0.486068111
Uruguay,Uruguay,Protein,1969,0.702875399
USSR,USSR,Protein,1969,0.62745098
Vanuatu,Vanuatu,Protein,1969,0.371257485
Venezuela,Venezuela (Bolivarian Republic of),Protein,1969,0.352409639
Vietnam,Viet Nam,Protein,1969,0.751396648
Yemen,Yemen,Protein,1969,0.514874142
Yugoslavia,Yugoslav SFR,Protein,1969,0.715517241
Zambia,Zambia,Protein,1969,0.624758221
Zimbabwe,Zimbabwe,Protein,1969,0.530571992
Albania,Albania,Protein,1970,0.515748031
Algeria,Algeria,Protein,1970,0.733509235
Angola,Angola,Protein,1970,0.306122449
Ant. & Barb.,Antigua and Barbuda,Protein,1970,0.598130841
Argentina,Argentina,Protein,1970,0.6328125
Australia,Australia,Protein,1970,0.67539267
Austria,Austria,Protein,1970,0.494652406
Bahamas,Bahamas,Protein,1970,0.336666667
Bangladesh,Bangladesh,Protein,1970,0.76426799
Barbados,Barbados,Protein,1970,0.368421053
Belg-Lux,Belgium-Luxembourg,Protein,1970,0.580213904
Belize,Belize,Protein,1970,0.453125
Benin,Benin,Protein,1970,0.309037901
Bermuda,Bermuda,Protein,1970,0.418181818
Bolivia,Bolivia (Plurinational State of),Protein,1970,0.33625731
Botswana,Botswana,Protein,1970,0.384269663
Brazil,Brazil,Protein,1970,0.3125
Brunei Dar.,Brunei Darussalam,Protein,1970,0.498293515
Bulgaria,Bulgaria,Protein,1970,0.764341085
Burkina Faso,Burkina Faso,Protein,1970,0.394904459
Burundi,Burundi,Protein,1970,0.600578871
Cambodia,Cambodia,Protein,1970,0.790123457
Cameroon,Cameroon,Protein,1970,0.252155172
Canada,Canada,Protein,1970,0.555214724
Cape Verde,Cape Verde,Protein,1970,0.606508876
C. Af. Rep,Central African Republic,Protein,1970,0.230483271
Chad,Chad,Protein,1970,0.340148699
Chile,Chile,Protein,1970,0.675
China,China,Protein,1970,0.325870647
Colombia,Colombia,Protein,1970,0.309433962
Comoros,Comoros,Protein,1970,0.398026316
Congo,Congo,Protein,1970,0.290640394
Costa Rica,Costa Rica,Protein,1970,0.246875
Ivory Coast,C“te d'Ivoire,Protein,1970,0.2
Cuba,Cuba,Protein,1970,0.408227848
Cyprus,Cyprus,Protein,1970,0.610993658
Czech.,Czechoslovakia,Protein,1970,0.608597285
North Korea,Democratic People's Republic of Korea,Protein,1970,0.27221172
Denmark,Denmark,Protein,1970,0.403785489
Djibouti,Djibouti,Protein,1970,0.340080972
Dominica,Dominica,Protein,1970,0.548387097
Dom. Rep.,Dominican Republic,Protein,1970,0.208333333
Ecuador,Ecuador,Protein,1970,0.180685358
Egypt,Egypt,Protein,1970,0.40858209
El Salvador,El Salvador,Protein,1970,0.492581602
Ethiopia,Ethiopia PDR,Protein,1970,0.213362069
Fiji,Fiji,Protein,1970,0.269360269
Finland,Finland,Protein,1970,0.479768786
France,France,Protein,1970,0.607792208
Frch. Polyn.,French Polynesia,Protein,1970,0.570637119
Gabon,Gabon,Protein,1970,0.17254902
Gambia,Gambia,Protein,1970,0.27765237
Germany,Germany,Protein,1970,0.426553672
Ghana,Ghana,Protein,1970,0.138709677
Greece,Greece,Protein,1970,0.670194004
Grenada,Grenada,Protein,1970,0.531034483
Guatemala,Guatemala,Protein,1970,0.67370892
Guinea,Guinea,Protein,1970,0.248120301
Guinea-Biss.,Guinea-Bissau,Protein,1970,0.4082397
Guyana,Guyana,Protein,1970,0.425324675
Haiti,Haiti,Protein,1970,0.263586957
Honduras,Honduras,Protein,1970,0.606516291
Hungary,Hungary,Protein,1970,0.770459082
Iceland,Iceland,Protein,1970,0.588461538
India,India,Protein,1970,0.275423729
Indonesia,Indonesia,Protein,1970,0.627388535
Iran,Iran (Islamic Republic of),Protein,1970,0.749425287
Ireland,Ireland,Protein,1970,0.6425
Israel,Israel,Protein,1970,0.658301158
Italy,Italy,Protein,1970,0.707142857
Jamaica,Jamaica,Protein,1970,0.587912088
Japan,Japan,Protein,1970,0.36622807
Jordan,Jordan,Protein,1970,0.780487805
Kenya,Kenya,Protein,1970,0.497237569
Kiribati,Kiribati,Protein,1970,0.412921348
Kuwait,Kuwait,Protein,1970,0.508557457
Laos,Lao People's Democratic Republic,Protein,1970,0.85
Lebanon,Lebanon,Protein,1970,0.653266332
Lesotho,Lesotho,Protein,1970,0.386407767
Liberia,Liberia,Protein,1970,0.647727273
Libya,Libya,Protein,1970,0.604938272
Madagascar,Madagascar,Protein,1970,0.648106904
Malawi,Malawi,Protein,1970,0.623277182
Malaysia,Malaysia,Protein,1970,0.617210682
Maldives,Maldives,Protein,1970,0.321138211
Mali,Mali,Protein,1970,0.336065574
Malta,Malta,Protein,1970,0.728846154
Mauritania,Mauritania,Protein,1970,0.264204545
Mauritius,Mauritius,Protein,1970,0.42506812
Mexico,Mexico,Protein,1970,0.575819672
Mongolia,Mongolia,Protein,1970,0.860805861
Morocco,Morocco,Protein,1970,0.567717996
Mozambique,Mozambique,Protein,1970,0.239583333
Myanmar,Myanmar,Protein,1970,0.803240741
Namibia,Namibia,Protein,1970,0.239690722
Nepal,Nepal,Protein,1970,0.378172589
Netherlands,Netherlands,Protein,1970,0.556634304
New Caledon.,New Caledonia,Protein,1970,0.472440945
New Zealand,New Zealand,Protein,1970,0.562700965
Nicaragua,Nicaragua,Protein,1970,0.429667519
Niger,Niger,Protein,1970,0.49870801
